date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:46:22	800945/800945	---M--	200	added ('OK')	image/jpeg	etag:%22c38b1-5f6e837a5ca60%22	http://minhphuongfruit.com/upload/hinhthem/z4180524069512212d9c2dc00673179a3b3e16534e24e90324-6369.jpg	D:/View/Fruit/fruit/minhphuongfruit.com/upload/hinhthem/z4180524069512212d9c2dc00673179a3b3e16534e24e90324-6369.jpg	(from https://minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm.html)
14:46:35	717714/717714	---M--	200	added ('OK')	image/jpeg	etag:%22af392-5f6e837a539d8%22	http://minhphuongfruit.com/upload/hinhthem/z4180524069512212d9c2dc00673179a3b3e16534e24e90327-5286.jpg	D:/View/Fruit/fruit/minhphuongfruit.com/upload/hinhthem/z4180524069512212d9c2dc00673179a3b3e16534e24e90327-5286.jpg	(from https://minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm.html)
14:46:58	1957158/1957158	---M--	200	added ('OK')	image/jpeg	etag:%221ddd26-5b4098ef9e380%22	http://minhphuongfruit.com/upload/hinhthem/7c729e64ab6d5033097c-3806.jpg	D:/View/Fruit/fruit/minhphuongfruit.com/upload/hinhthem/7c729e64ab6d5033097c-3806.jpg	(from https://minhphuongfruit.com/san-pham/dua-mini-thai-lan-got-san-tui-1kg.html)
14:47:00	4748/4748	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Jun%202023%2007:46:59%20GMT	http://minhphuongfruit.com/thumb/100x80x1x90/upload/sanpham/z4180524107715_cda010940392bdf613319c9c9f296ca8-08-5661.jpg	D:/View/Fruit/fruit/minhphuongfruit.com/thumb/100x80x1x90/upload/sanpham/z4180524107715_cda010940392bdf613319c9c9f296ca8-08-5661.jpg	(from https://minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm.html)
14:47:01	4860/4860	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Jun%202023%2007:47:00%20GMT	http://minhphuongfruit.com/thumb/100x80x1x90/upload/hinhthem/z4180524069512212d9c2dc00673179a3b3e16534e24e90324-6369.jpg	D:/View/Fruit/fruit/minhphuongfruit.com/thumb/100x80x1x90/upload/hinhthem/z4180524069512212d9c2dc00673179a3b3e16534e24e90324-6369.jpg	(from https://minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm.html)
14:47:02	5281/5281	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Jun%202023%2007:47:01%20GMT	http://minhphuongfruit.com/thumb/100x80x1x90/upload/hinhthem/z4180524069512212d9c2dc00673179a3b3e16534e24e90327-5286.jpg	D:/View/Fruit/fruit/minhphuongfruit.com/thumb/100x80x1x90/upload/hinhthem/z4180524069512212d9c2dc00673179a3b3e16534e24e90327-5286.jpg	(from https://minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm.html)
14:47:03	4742/4742	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Jun%202023%2007:47:02%20GMT	http://minhphuongfruit.com/thumb/100x80x1x90/upload/hinhthem/z4180524069512212d9c2dc00673179a3b3e16534e24e90323-7633.jpg	D:/View/Fruit/fruit/minhphuongfruit.com/thumb/100x80x1x90/upload/hinhthem/z4180524069512212d9c2dc00673179a3b3e16534e24e90323-7633.jpg	(from https://minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm.html)
14:47:04	3585/3585	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Jun%202023%2007:47:03%20GMT	http://minhphuongfruit.com/thumb/100x80x1x90/upload/hinhthem/z4180524069512212d9c2dc00673179a3b3e16534e24e90322-6343.jpg	D:/View/Fruit/fruit/minhphuongfruit.com/thumb/100x80x1x90/upload/hinhthem/z4180524069512212d9c2dc00673179a3b3e16534e24e90322-6343.jpg	(from https://minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm.html)
14:47:05	4435/4435	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Jun%202023%2007:47:04%20GMT	http://minhphuongfruit.com/thumb/100x80x1x90/upload/hinhthem/z4180524069512212d9c2dc00673179a3b3e16534e24e90319-9006.jpg	D:/View/Fruit/fruit/minhphuongfruit.com/thumb/100x80x1x90/upload/hinhthem/z4180524069512212d9c2dc00673179a3b3e16534e24e90319-9006.jpg	(from https://minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm.html)
14:47:13	316900/316900	---M--	200	added ('OK')	image/jpeg	etag:%224d5e4-5f6e837a43038%22	http://minhphuongfruit.com/upload/hinhthem/z4180524069512212d9c2dc00673179a3b3e16534e24e90322-6343.jpg	D:/View/Fruit/fruit/minhphuongfruit.com/upload/hinhthem/z4180524069512212d9c2dc00673179a3b3e16534e24e90322-6343.jpg	(from https://minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm.html)
